Jahr;Tourismushalbjahr;Tourismusregion;Unterkunft;Art;Anzahl
2005;Winter;Wörthersee/Rosental;Gewerbl. Beherb.betriebe 5*/4*/4* Superior;Zusatzbetten;343
2005;Winter;Wörthersee/Rosental;Gewerbl. Ferienwohnung bzw. -haus;Betriebe;63
2005;Winter;Wörthersee/Rosental;Gewerbl. Ferienwohnung bzw. -haus;Betten;1697
2005;Winter;Wörthersee/Rosental;Gewerbl. Ferienwohnung bzw. -haus;Zimmer;0
2005;Winter;Wörthersee/Rosental;Gewerbl. Ferienwohnung bzw. -haus;Zusatzbetten;147
2005;Winter;Wörthersee/Rosental;Jugendherbergen u. -gästehäuser;Betriebe;1
2005;Winter;Wörthersee/Rosental;Jugendherbergen u. -gästehäuser;Betten;300
2005;Winter;Wörthersee/Rosental;Jugendherbergen u. -gästehäuser;Zimmer;0
2005;Winter;Wörthersee/Rosental;Jugendherbergen u. -gästehäuser;Zusatzbetten;20
2005;Winter;Wörthersee/Rosental;Kinder- u. Jugenderholungsheime;Betriebe;0
2005;Winter;Wörthersee/Rosental;Kinder- u. Jugenderholungsheime;Betten;0
2005;Winter;Wörthersee/Rosental;Kinder- u. Jugenderholungsheime;Zimmer;0
2005;Winter;Wörthersee/Rosental;Kinder- u. Jugenderholungsheime;Zusatzbetten;0
2005;Winter;Wörthersee/Rosental;Kurheim der Sozialversich.träger;Betriebe;0
2005;Winter;Wörthersee/Rosental;Kurheim der Sozialversich.träger;Betten;0
2005;Winter;Wörthersee/Rosental;Kurheim der Sozialversich.träger;Zimmer;0
2005;Winter;Wörthersee/Rosental;Kurheim der Sozialversich.träger;Zusatzbetten;0
2005;Winter;Wörthersee/Rosental;Private u. öffentl. Kurheime;Betriebe;2
2005;Winter;Wörthersee/Rosental;Private u. öffentl. Kurheime;Betten;122
2005;Winter;Wörthersee/Rosental;Private u. öffentl. Kurheime;Zimmer;0
2005;Winter;Wörthersee/Rosental;Private u. öffentl. Kurheime;Zusatzbetten;0
2005;Winter;Wörthersee/Rosental;Privatquartiere auf Bauernhof;Betriebe;22
2005;Winter;Wörthersee/Rosental;Privatquartiere auf Bauernhof;Betten;155
2005;Winter;Wörthersee/Rosental;Privatquartiere auf Bauernhof;Zimmer;0
2005;Winter;Wörthersee/Rosental;Privatquartiere auf Bauernhof;Zusatzbetten;16
2005;Winter;Wörthersee/Rosental;Privatquartiere nicht auf Bauernhof;Betriebe;79
2005;Winter;Wörthersee/Rosental;Privatquartiere nicht auf Bauernhof;Betten;479
2005;Winter;Wörthersee/Rosental;Privatquartiere nicht auf Bauernhof;Zimmer;0
2005;Winter;Wörthersee/Rosental;Privatquartiere nicht auf Bauernhof;Zusatzbetten;59
2005;Winter;Wörthersee/Rosental;Sonstige Fremdenunterkunft;Betriebe;11
2005;Winter;Wörthersee/Rosental;Sonstige Fremdenunterkunft;Betten;315
2005;Winter;Wörthersee/Rosental;Sonstige Fremdenunterkunft;Zimmer;0
2005;Winter;Wörthersee/Rosental;Sonstige Fremdenunterkunft;Zusatzbetten;49
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Bewirtschaftete Schutzhütten;Betriebe;1
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Bewirtschaftete Schutzhütten;Betten;10
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Bewirtschaftete Schutzhütten;Zimmer;0
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Bewirtschaftete Schutzhütten;Zusatzbetten;0
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Campingplatz;Betriebe;20
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Campingplatz;Betten;9485
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Campingplatz;Zimmer;0
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Campingplatz;Zusatzbetten;0
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Ferienwohnung (priv.) auf Bauernhof;Betriebe;104
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Ferienwohnung (priv.) auf Bauernhof;Betten;758
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Ferienwohnung (priv.) auf Bauernhof;Zimmer;0
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Ferienwohnung (priv.) auf Bauernhof;Zusatzbetten;103
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Ferienwohnung (priv.) n. auf Bauernhof;Betriebe;864
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Ferienwohnung (priv.) n. auf Bauernhof;Betten;5206
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Ferienwohnung (priv.) n. auf Bauernhof;Zimmer;0
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Ferienwohnung (priv.) n. auf Bauernhof;Zusatzbetten;797
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Gewerbl. Beherb.betriebe 2 bzw. 1*;Betriebe;132
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Gewerbl. Beherb.betriebe 2 bzw. 1*;Betten;2361
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Gewerbl. Beherb.betriebe 2 bzw. 1*;Zimmer;1075
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Gewerbl. Beherb.betriebe 2 bzw. 1*;Zusatzbetten;273
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Gewerbl. Beherb.betriebe 3 *;Betriebe;138
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Gewerbl. Beherb.betriebe 3 *;Betten;4200
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Gewerbl. Beherb.betriebe 3 *;Zimmer;2080
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Gewerbl. Beherb.betriebe 3 *;Zusatzbetten;510
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Gewerbl. Beherb.betriebe 5*/4*/4* Superior;Betriebe;50
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Gewerbl. Beherb.betriebe 5*/4*/4* Superior;Betten;4019
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Gewerbl. Beherb.betriebe 5*/4*/4* Superior;Zimmer;2032
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Gewerbl. Beherb.betriebe 5*/4*/4* Superior;Zusatzbetten;573
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Gewerbl. Ferienwohnung bzw. -haus;Betriebe;122
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Gewerbl. Ferienwohnung bzw. -haus;Betten;3506
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Gewerbl. Ferienwohnung bzw. -haus;Zimmer;0
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Gewerbl. Ferienwohnung bzw. -haus;Zusatzbetten;527
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Jugendherbergen u. -gästehäuser;Betriebe;2
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Jugendherbergen u. -gästehäuser;Betten;94
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Jugendherbergen u. -gästehäuser;Zimmer;0
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Jugendherbergen u. -gästehäuser;Zusatzbetten;0
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Kinder- u. Jugenderholungsheime;Betriebe;2
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Kinder- u. Jugenderholungsheime;Betten;100
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Kinder- u. Jugenderholungsheime;Zimmer;0
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Kinder- u. Jugenderholungsheime;Zusatzbetten;5
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Kurheim der Sozialversich.träger;Betriebe;0
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Kurheim der Sozialversich.träger;Betten;0
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Kurheim der Sozialversich.träger;Zimmer;0
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Kurheim der Sozialversich.träger;Zusatzbetten;0
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Private u. öffentl. Kurheime;Betriebe;0
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Private u. öffentl. Kurheime;Betten;0
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Private u. öffentl. Kurheime;Zimmer;0
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Private u. öffentl. Kurheime;Zusatzbetten;0
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Privatquartiere auf Bauernhof;Betriebe;105
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Privatquartiere auf Bauernhof;Betten;744
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Privatquartiere auf Bauernhof;Zimmer;0
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Privatquartiere auf Bauernhof;Zusatzbetten;52
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Privatquartiere nicht auf Bauernhof;Betriebe;335
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Privatquartiere nicht auf Bauernhof;Betten;2165
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Privatquartiere nicht auf Bauernhof;Zimmer;0
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Privatquartiere nicht auf Bauernhof;Zusatzbetten;178
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Sonstige Fremdenunterkunft;Betriebe;33
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Sonstige Fremdenunterkunft;Betten;670
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Sonstige Fremdenunterkunft;Zimmer;0
2006;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Sonstige Fremdenunterkunft;Zusatzbetten;61
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Bewirtschaftete Schutzhütten;Betriebe;20
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Bewirtschaftete Schutzhütten;Betten;336
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Bewirtschaftete Schutzhütten;Zimmer;0
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Bewirtschaftete Schutzhütten;Zusatzbetten;559
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Campingplatz;Betriebe;19
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Campingplatz;Betten;4110
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Campingplatz;Zimmer;0
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Campingplatz;Zusatzbetten;0
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Ferienwohnung (priv.) auf Bauernhof;Betriebe;99
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Ferienwohnung (priv.) auf Bauernhof;Betten;612
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Ferienwohnung (priv.) auf Bauernhof;Zimmer;0
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Ferienwohnung (priv.) auf Bauernhof;Zusatzbetten;73
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Ferienwohnung (priv.) n. auf Bauernhof;Betriebe;290
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Ferienwohnung (priv.) n. auf Bauernhof;Betten;1859
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Ferienwohnung (priv.) n. auf Bauernhof;Zimmer;0
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Ferienwohnung (priv.) n. auf Bauernhof;Zusatzbetten;277
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Gewerbl. Beherb.betriebe 2 bzw. 1*;Betriebe;78
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Gewerbl. Beherb.betriebe 2 bzw. 1*;Betten;1723
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Gewerbl. Beherb.betriebe 2 bzw. 1*;Zimmer;694
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Gewerbl. Beherb.betriebe 2 bzw. 1*;Zusatzbetten;142
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Gewerbl. Beherb.betriebe 3 *;Betriebe;83
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Gewerbl. Beherb.betriebe 3 *;Betten;2973
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Gewerbl. Beherb.betriebe 3 *;Zimmer;1497
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Gewerbl. Beherb.betriebe 3 *;Zusatzbetten;396
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Gewerbl. Beherb.betriebe 5*/4*/4* Superior;Betriebe;13
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Gewerbl. Beherb.betriebe 5*/4*/4* Superior;Betten;1224
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Gewerbl. Beherb.betriebe 5*/4*/4* Superior;Zimmer;607
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Gewerbl. Beherb.betriebe 5*/4*/4* Superior;Zusatzbetten;992
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Gewerbl. Ferienwohnung bzw. -haus;Betriebe;57
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Gewerbl. Ferienwohnung bzw. -haus;Betten;1077
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Gewerbl. Ferienwohnung bzw. -haus;Zimmer;0
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Gewerbl. Ferienwohnung bzw. -haus;Zusatzbetten;161
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Jugendherbergen u. -gästehäuser;Betriebe;3
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Jugendherbergen u. -gästehäuser;Betten;178
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Jugendherbergen u. -gästehäuser;Zimmer;0
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Jugendherbergen u. -gästehäuser;Zusatzbetten;8
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Kinder- u. Jugenderholungsheime;Betriebe;0
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Kinder- u. Jugenderholungsheime;Betten;0
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Kinder- u. Jugenderholungsheime;Zimmer;0
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Kinder- u. Jugenderholungsheime;Zusatzbetten;0
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Kurheim der Sozialversich.träger;Betriebe;0
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Kurheim der Sozialversich.träger;Betten;0
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Kurheim der Sozialversich.träger;Zimmer;0
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Kurheim der Sozialversich.träger;Zusatzbetten;0
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Private u. öffentl. Kurheime;Betriebe;2
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Private u. öffentl. Kurheime;Betten;195
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Private u. öffentl. Kurheime;Zimmer;0
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Private u. öffentl. Kurheime;Zusatzbetten;0
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Privatquartiere auf Bauernhof;Betriebe;115
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Privatquartiere auf Bauernhof;Betten;711
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Privatquartiere auf Bauernhof;Zimmer;0
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Privatquartiere auf Bauernhof;Zusatzbetten;41
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Privatquartiere nicht auf Bauernhof;Betriebe;212
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Privatquartiere nicht auf Bauernhof;Betten;1361
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Privatquartiere nicht auf Bauernhof;Zimmer;0
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Privatquartiere nicht auf Bauernhof;Zusatzbetten;106
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Sonstige Fremdenunterkunft;Betriebe;53
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Sonstige Fremdenunterkunft;Betten;881
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Sonstige Fremdenunterkunft;Zimmer;0
2006;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Sonstige Fremdenunterkunft;Zusatzbetten;37
2006;Sommer;Kärnten-Mitte;Bewirtschaftete Schutzhütten;Betriebe;3
2006;Sommer;Kärnten-Mitte;Bewirtschaftete Schutzhütten;Betten;43
2006;Sommer;Kärnten-Mitte;Bewirtschaftete Schutzhütten;Zimmer;0
2006;Sommer;Kärnten-Mitte;Bewirtschaftete Schutzhütten;Zusatzbetten;4
2006;Sommer;Kärnten-Mitte;Campingplatz;Betriebe;2
2006;Sommer;Kärnten-Mitte;Campingplatz;Betten;180
2006;Sommer;Kärnten-Mitte;Campingplatz;Zimmer;0
2006;Sommer;Kärnten-Mitte;Campingplatz;Zusatzbetten;0
2006;Sommer;Kärnten-Mitte;Ferienwohnung (priv.) auf Bauernhof;Betriebe;100
2006;Sommer;Kärnten-Mitte;Ferienwohnung (priv.) auf Bauernhof;Betten;791
2006;Sommer;Kärnten-Mitte;Ferienwohnung (priv.) auf Bauernhof;Zimmer;0
2006;Sommer;Kärnten-Mitte;Ferienwohnung (priv.) auf Bauernhof;Zusatzbetten;74
2006;Sommer;Kärnten-Mitte;Ferienwohnung (priv.) n. auf Bauernhof;Betriebe;252
2006;Sommer;Kärnten-Mitte;Ferienwohnung (priv.) n. auf Bauernhof;Betten;1471
2006;Sommer;Kärnten-Mitte;Ferienwohnung (priv.) n. auf Bauernhof;Zimmer;0
2006;Sommer;Kärnten-Mitte;Ferienwohnung (priv.) n. auf Bauernhof;Zusatzbetten;303
2006;Sommer;Kärnten-Mitte;Gewerbl. Beherb.betriebe 2 bzw. 1*;Betriebe;70
2006;Sommer;Kärnten-Mitte;Gewerbl. Beherb.betriebe 2 bzw. 1*;Betten;857
2006;Sommer;Kärnten-Mitte;Gewerbl. Beherb.betriebe 2 bzw. 1*;Zimmer;384
2006;Sommer;Kärnten-Mitte;Gewerbl. Beherb.betriebe 2 bzw. 1*;Zusatzbetten;62
2006;Sommer;Kärnten-Mitte;Gewerbl. Beherb.betriebe 3 *;Betriebe;38
2006;Sommer;Kärnten-Mitte;Gewerbl. Beherb.betriebe 3 *;Betten;1185
2006;Sommer;Kärnten-Mitte;Gewerbl. Beherb.betriebe 3 *;Zimmer;554
2006;Sommer;Kärnten-Mitte;Gewerbl. Beherb.betriebe 3 *;Zusatzbetten;119
2006;Sommer;Kärnten-Mitte;Gewerbl. Beherb.betriebe 5*/4*/4* Superior;Betriebe;9
2006;Sommer;Kärnten-Mitte;Gewerbl. Beherb.betriebe 5*/4*/4* Superior;Betten;753
2006;Sommer;Kärnten-Mitte;Gewerbl. Beherb.betriebe 5*/4*/4* Superior;Zimmer;388
2006;Sommer;Kärnten-Mitte;Gewerbl. Beherb.betriebe 5*/4*/4* Superior;Zusatzbetten;35
2006;Sommer;Kärnten-Mitte;Gewerbl. Ferienwohnung bzw. -haus;Betriebe;22
2006;Sommer;Kärnten-Mitte;Gewerbl. Ferienwohnung bzw. -haus;Betten;330
2006;Sommer;Kärnten-Mitte;Gewerbl. Ferienwohnung bzw. -haus;Zimmer;0
2006;Sommer;Kärnten-Mitte;Gewerbl. Ferienwohnung bzw. -haus;Zusatzbetten;42
2006;Sommer;Kärnten-Mitte;Jugendherbergen u. -gästehäuser;Betriebe;0
2006;Sommer;Kärnten-Mitte;Jugendherbergen u. -gästehäuser;Betten;0
2006;Sommer;Kärnten-Mitte;Jugendherbergen u. -gästehäuser;Zimmer;0
2006;Sommer;Kärnten-Mitte;Jugendherbergen u. -gästehäuser;Zusatzbetten;0
2006;Sommer;Kärnten-Mitte;Kinder- u. Jugenderholungsheime;Betriebe;0
2006;Sommer;Kärnten-Mitte;Kinder- u. Jugenderholungsheime;Betten;0
2006;Sommer;Kärnten-Mitte;Kinder- u. Jugenderholungsheime;Zimmer;0
2006;Sommer;Kärnten-Mitte;Kinder- u. Jugenderholungsheime;Zusatzbetten;0
2006;Sommer;Kärnten-Mitte;Kurheim der Sozialversich.träger;Betriebe;1
2006;Sommer;Kärnten-Mitte;Kurheim der Sozialversich.träger;Betten;302
2006;Sommer;Kärnten-Mitte;Kurheim der Sozialversich.träger;Zimmer;0
2006;Sommer;Kärnten-Mitte;Kurheim der Sozialversich.träger;Zusatzbetten;0
2006;Sommer;Kärnten-Mitte;Private u. öffentl. Kurheime;Betriebe;0
2006;Sommer;Kärnten-Mitte;Private u. öffentl. Kurheime;Betten;0
2006;Sommer;Kärnten-Mitte;Private u. öffentl. Kurheime;Zimmer;0
2006;Sommer;Kärnten-Mitte;Private u. öffentl. Kurheime;Zusatzbetten;0
2006;Sommer;Kärnten-Mitte;Privatquartiere auf Bauernhof;Betriebe;51
2006;Sommer;Kärnten-Mitte;Privatquartiere auf Bauernhof;Betten;368
2006;Sommer;Kärnten-Mitte;Privatquartiere auf Bauernhof;Zimmer;0
2006;Sommer;Kärnten-Mitte;Privatquartiere auf Bauernhof;Zusatzbetten;32
2006;Sommer;Kärnten-Mitte;Privatquartiere nicht auf Bauernhof;Betriebe;63
2006;Sommer;Kärnten-Mitte;Privatquartiere nicht auf Bauernhof;Betten;425
2006;Sommer;Kärnten-Mitte;Privatquartiere nicht auf Bauernhof;Zimmer;0
2006;Sommer;Kärnten-Mitte;Privatquartiere nicht auf Bauernhof;Zusatzbetten;35
2006;Sommer;Kärnten-Mitte;Sonstige Fremdenunterkunft;Betriebe;11
2006;Sommer;Kärnten-Mitte;Sonstige Fremdenunterkunft;Betten;247
2006;Sommer;Kärnten-Mitte;Sonstige Fremdenunterkunft;Zimmer;0
2006;Sommer;Kärnten-Mitte;Sonstige Fremdenunterkunft;Zusatzbetten;45
2006;Sommer;Katschberg/Lieser- und Maltatal;Bewirtschaftete Schutzhütten;Betriebe;5
2006;Sommer;Katschberg/Lieser- und Maltatal;Bewirtschaftete Schutzhütten;Betten;100
2006;Sommer;Katschberg/Lieser- und Maltatal;Bewirtschaftete Schutzhütten;Zimmer;0
2006;Sommer;Katschberg/Lieser- und Maltatal;Bewirtschaftete Schutzhütten;Zusatzbetten;184
2006;Sommer;Katschberg/Lieser- und Maltatal;Campingplatz;Betriebe;4
2006;Sommer;Katschberg/Lieser- und Maltatal;Campingplatz;Betten;1308
2006;Sommer;Katschberg/Lieser- und Maltatal;Campingplatz;Zimmer;0
2006;Sommer;Katschberg/Lieser- und Maltatal;Campingplatz;Zusatzbetten;0
2006;Sommer;Katschberg/Lieser- und Maltatal;Ferienwohnung (priv.) auf Bauernhof;Betriebe;29
2006;Sommer;Katschberg/Lieser- und Maltatal;Ferienwohnung (priv.) auf Bauernhof;Betten;176
2006;Sommer;Katschberg/Lieser- und Maltatal;Ferienwohnung (priv.) auf Bauernhof;Zimmer;0
2006;Sommer;Katschberg/Lieser- und Maltatal;Ferienwohnung (priv.) auf Bauernhof;Zusatzbetten;31
2006;Sommer;Katschberg/Lieser- und Maltatal;Ferienwohnung (priv.) n. auf Bauernhof;Betriebe;177
2006;Sommer;Katschberg/Lieser- und Maltatal;Ferienwohnung (priv.) n. auf Bauernhof;Betten;1020
2006;Sommer;Katschberg/Lieser- und Maltatal;Ferienwohnung (priv.) n. auf Bauernhof;Zimmer;0
2006;Sommer;Katschberg/Lieser- und Maltatal;Ferienwohnung (priv.) n. auf Bauernhof;Zusatzbetten;198
2006;Sommer;Katschberg/Lieser- und Maltatal;Gewerbl. Beherb.betriebe 2 bzw. 1*;Betriebe;25
2006;Sommer;Katschberg/Lieser- und Maltatal;Gewerbl. Beherb.betriebe 2 bzw. 1*;Betten;473
2006;Sommer;Katschberg/Lieser- und Maltatal;Gewerbl. Beherb.betriebe 2 bzw. 1*;Zimmer;195
2006;Sommer;Katschberg/Lieser- und Maltatal;Gewerbl. Beherb.betriebe 2 bzw. 1*;Zusatzbetten;82
2006;Sommer;Katschberg/Lieser- und Maltatal;Gewerbl. Beherb.betriebe 3 *;Betriebe;34
2006;Sommer;Katschberg/Lieser- und Maltatal;Gewerbl. Beherb.betriebe 3 *;Betten;1061
